internet_id,customer_id,mb_used,apps_and_websites,start_timestamp,end_timestamp
391,40,641.41,Youtube,5/14/2018 16:38,5/14/2018 16:51
392,40,972.96,Amazon Prime,5/24/2019 8:56,5/24/2019 9:48
393,40,1313.19,Coursera,3/23/2017 7:06,3/23/2017 7:08
394,40,269.28,Uber,11/25/2018 7:54,11/25/2018 8:15
395,40,300.35,Instagram,4/13/2019 1:41,4/13/2019 1:57
396,40,1250.09,Coursera,10/15/2018 13:09,10/15/2018 14:04
397,40,268.79,Rediit,1/17/2019 14:21,1/17/2019 14:52
398,40,349.33,Yahoo,5/10/2018 11:56,5/10/2018 12:46
399,40,808.26,Google,3/22/2019 18:38,3/22/2019 19:15
400,40,1408.79,Instagram,3/11/2018 17:36,3/11/2018 18:20
401,40,754.18,Netflix,6/26/2018 8:39,6/26/2018 9:08
402,40,350.55,Udemy,7/25/2018 4:21,7/25/2018 4:51
403,40,971.29,Rediit,8/2/2018 3:46,8/2/2018 4:00
404,41,643.9,Amazon,3/8/2018 20:17,3/8/2018 20:45
405,41,518.87,Amazon Prime,1/29/2019 13:06,1/29/2019 13:54
406,41,559.39,Amazon,4/22/2017 0:37,4/22/2017 1:21
407,41,861.06,Coursera,12/4/2018 7:49,12/4/2018 8:20
408,41,669.88,Wikipedia,2/19/2017 19:32,2/19/2017 19:35
409,41,652.04,Gmail,9/7/2017 17:59,9/7/2017 18:38
410,41,889.99,Google,4/6/2018 19:22,4/6/2018 20:03
411,41,574.96,Spotify,5/11/2019 11:25,5/11/2019 12:01
412,41,1408.78,Shopify,2/13/2017 6:17,2/13/2017 6:56
413,41,789.72,Rediit,7/9/2017 4:09,7/9/2017 5:08
414,41,475.96,Twitter,11/5/2018 11:22,11/5/2018 12:06
415,41,1470.12,Amazon,3/27/2018 20:25,3/27/2018 21:09
416,41,1445.73,Whatsapp,10/1/2017 10:45,10/1/2017 11:24
417,41,1324.38,Shopify,11/9/2017 19:20,11/9/2017 20:01
418,41,247.36,Snapchat,4/16/2017 13:15,4/16/2017 13:19
419,41,804.01,Amazon Prime,5/26/2017 8:16,5/26/2017 8:59
420,42,1229.44,Youtube,7/11/2018 1:43,7/11/2018 2:16
421,42,918.55,Wikipedia,7/13/2018 12:04,7/13/2018 12:04
422,42,553.55,Amazon Prime,5/23/2019 8:20,5/23/2019 9:07
423,42,806.33,Gmail,1/22/2018 9:17,1/22/2018 9:47
424,42,94.29,Spotify,2/11/2017 22:48,2/11/2017 23:30
425,42,191.81,Amazon Prime,4/22/2017 20:48,4/22/2017 21:30
426,43,384.9,Snapchat,3/27/2019 19:19,3/27/2019 20:12
427,43,537.38,Wikipedia,3/1/2018 12:11,3/1/2018 12:22
428,43,342.5,Udemy,3/11/2017 15:21,3/11/2017 16:20
429,43,1299.69,Yahoo,12/29/2017 13:19,12/29/2017 13:59
430,43,288.68,Yahoo,5/19/2017 19:17,5/19/2017 20:08
431,43,330,Yahoo,10/12/2017 19:40,10/12/2017 19:45
432,43,789.58,Rediit,9/19/2017 19:26,9/19/2017 19:33
433,43,404.71,Facebook,5/26/2019 19:37,5/26/2019 20:02
434,43,726.55,Uber,11/13/2017 21:28,11/13/2017 21:54
435,43,858.2,Amazon Prime,8/12/2017 14:55,8/12/2017 15:51
436,43,1493.7,Instagram,5/18/2018 22:26,5/18/2018 22:42
437,43,321.18,Snapchat,8/12/2017 15:11,8/12/2017 15:37
438,43,995.93,Uber,3/8/2018 4:42,3/8/2018 5:23
439,43,269.48,Spotify,1/29/2018 23:34,1/29/2018 23:49
440,43,50.56,Facebook,5/17/2018 22:17,5/17/2018 22:28
441,44,437.77,Spotify,6/21/2017 8:35,6/21/2017 9:26
442,44,1107.26,Netflix,3/6/2018 13:11,3/6/2018 14:11
443,44,826.59,Netflix,2/21/2017 9:28,2/21/2017 10:13
444,44,761.07,Twitter,3/6/2018 4:12,3/6/2018 5:03
445,44,1122.02,Rediit,3/7/2019 4:23,3/7/2019 5:01
446,44,575.88,Youtube,6/20/2017 10:18,6/20/2017 10:56
447,44,936.47,Shopify,1/28/2018 19:43,1/28/2018 20:20
448,45,391.48,Google,2/27/2017 7:09,2/27/2017 7:49
449,45,816.14,Wikipedia,1/27/2018 0:09,1/27/2018 0:11
450,45,144.45,Shopify,3/13/2019 1:11,3/13/2019 2:01
451,45,1333.05,Wikipedia,4/10/2019 19:43,4/10/2019 20:06
452,45,1190.81,Youtube,9/17/2017 20:10,9/17/2017 20:26
453,45,985.56,Twitter,5/5/2019 16:43,5/5/2019 17:36
454,45,949.58,Instagram,7/1/2018 6:50,7/1/2018 7:38
455,46,786.07,Amazon Prime,3/9/2019 6:36,3/9/2019 7:26
456,46,497.59,Spotify,4/18/2017 18:13,4/18/2017 19:07
457,46,1444.33,Rediit,8/7/2017 11:18,8/7/2017 11:33
458,46,62.22,Youtube,2/15/2019 0:30,2/15/2019 0:33
459,46,1093.9,Twitter,2/7/2019 17:12,2/7/2019 17:14
460,46,483.68,Rediit,7/29/2017 21:04,7/29/2017 21:58
461,46,757.49,Udemy,2/16/2018 7:27,2/16/2018 8:25
462,46,1299.18,Snapchat,6/3/2018 14:54,6/3/2018 15:27
463,47,367.48,Spotify,7/20/2018 12:24,7/20/2018 12:53
464,47,1105.11,Amazon Prime,11/29/2017 17:29,11/29/2017 18:13
465,47,856.52,Facebook,7/18/2018 22:32,7/18/2018 23:17
466,47,1424.19,Google,5/28/2018 15:37,5/28/2018 16:23
467,47,58.84,Facebook,2/14/2017 12:32,2/14/2017 13:02
468,47,1496.32,Shopify,3/23/2017 2:56,3/23/2017 3:12
469,47,149.15,Yahoo,1/23/2017 9:07,1/23/2017 10:02
470,48,92.44,Spotify,2/9/2019 21:44,2/9/2019 21:45
471,48,801.6,Youtube,8/14/2017 11:20,8/14/2017 12:08
472,48,399.59,Whatsapp,5/29/2018 21:46,5/29/2018 22:15
473,48,245.73,Twitter,6/20/2018 1:57,6/20/2018 2:46
474,48,946.31,Rediit,1/13/2017 1:13,1/13/2017 1:53
475,48,740.96,Spotify,3/5/2017 19:47,3/5/2017 20:15
476,48,515.69,Instagram,4/24/2017 11:06,4/24/2017 11:21
477,48,314.8,Google,1/31/2019 2:14,1/31/2019 2:20
478,48,1205.16,Wikipedia,5/6/2018 6:30,5/6/2018 7:27
479,48,980.87,Amazon Prime,12/28/2017 14:42,12/28/2017 15:30
480,48,698.67,Wikipedia,9/27/2017 13:18,9/27/2017 14:09
481,48,1422.77,Amazon,5/27/2019 11:57,5/27/2019 12:41
482,48,1230.61,Snapchat,12/27/2018 9:19,12/27/2018 9:58
483,48,1147.62,Instagram,1/18/2018 22:51,1/18/2018 22:57
484,49,1171.66,Facebook,6/30/2018 0:03,6/30/2018 0:44
485,49,780.64,Snapchat,5/18/2019 23:57,5/19/2019 0:27
486,49,739.08,Shopify,1/13/2019 16:34,1/13/2019 17:23
487,49,1408.99,Snapchat,4/24/2018 11:42,4/24/2018 11:55
488,49,1383.58,Udemy,7/4/2018 22:19,7/4/2018 23:19
489,50,269.31,Netflix,10/4/2017 5:59,10/4/2017 6:10
490,50,822.42,Amazon,5/19/2017 14:46,5/19/2017 15:20
491,50,440.37,Uber,4/3/2019 3:52,4/3/2019 4:46
492,50,1001.51,Youtube,8/2/2018 19:03,8/2/2018 19:33
493,50,1038.33,Coursera,8/16/2018 22:54,8/16/2018 23:22
494,50,526.47,Netflix,4/30/2018 3:38,4/30/2018 4:09
495,51,1271.39,Gmail,4/19/2018 14:56,4/19/2018 15:09
496,51,209.39,Udemy,2/6/2018 6:21,2/6/2018 7:08
497,51,430.19,Google,6/8/2017 3:42,6/8/2017 4:20
498,51,1154.68,Amazon Prime,10/12/2018 21:15,10/12/2018 22:12
499,51,729.44,Udemy,3/19/2017 18:09,3/19/2017 18:13
500,51,1206.2,Whatsapp,3/21/2017 14:04,3/21/2017 14:39
501,51,701.03,Spotify,11/7/2018 19:33,11/7/2018 20:15
502,51,1079.28,Facebook,6/28/2017 21:21,6/28/2017 21:25
503,51,438.79,Wikipedia,11/21/2018 23:50,11/21/2018 23:52
504,51,761.63,Spotify,5/20/2018 8:13,5/20/2018 8:29
505,51,1079.29,Amazon Prime,2/10/2018 4:19,2/10/2018 4:47
506,51,565.75,Udemy,11/21/2018 7:37,11/21/2018 8:23
507,51,1391.75,Google,6/24/2018 10:07,6/24/2018 10:37
508,52,540.4,Twitter,12/23/2017 9:01,12/23/2017 9:23
509,52,298.82,Amazon,3/19/2017 22:46,3/19/2017 23:46
510,52,543.11,Amazon,11/16/2017 21:42,11/16/2017 21:44
511,52,983.15,Spotify,3/20/2018 3:19,3/20/2018 3:28
512,52,239.99,Coursera,1/2/2018 7:31,1/2/2018 8:11
513,52,470.18,Google,11/23/2018 7:02,11/23/2018 7:56
514,52,116.07,Yahoo,5/27/2017 16:40,5/27/2017 16:45
515,52,1414.01,Whatsapp,6/12/2018 18:57,6/12/2018 19:37
516,52,240.24,Netflix,4/2/2017 15:59,4/2/2017 16:17
517,52,190.07,Youtube,3/27/2017 10:27,3/27/2017 10:55
518,53,1287.14,Amazon Prime,5/22/2017 15:28,5/22/2017 16:11
519,53,73.93,Snapchat,12/19/2018 10:28,12/19/2018 11:20
520,53,507.74,Coursera,6/24/2018 18:00,6/24/2018 18:49
521,53,972.18,Amazon,2/7/2019 12:15,2/7/2019 12:44
522,53,689.91,Spotify,2/9/2018 20:10,2/9/2018 20:13
523,53,1041.02,Wikipedia,7/12/2018 15:34,7/12/2018 15:48
524,54,393.77,Instagram,9/23/2017 21:26,9/23/2017 22:12
525,54,787.63,Youtube,4/24/2018 6:08,4/24/2018 7:02
526,54,1114.94,Snapchat,3/21/2018 17:38,3/21/2018 17:53
527,54,1352.83,Spotify,2/28/2018 1:49,2/28/2018 2:43
528,54,1413.13,Google,11/24/2018 12:26,11/24/2018 13:03
529,54,280.38,Uber,2/15/2019 11:54,2/15/2019 12:07
530,54,715.02,Gmail,10/21/2018 11:34,10/21/2018 11:52
531,54,741.2,Gmail,4/3/2018 11:46,4/3/2018 12:26
532,54,1410.27,Uber,8/17/2017 18:27,8/17/2017 19:20
533,54,80.43,Spotify,5/15/2018 11:48,5/15/2018 12:02
534,55,1179.96,Spotify,10/25/2018 3:32,10/25/2018 4:17
535,55,499.82,Rediit,5/26/2017 8:37,5/26/2017 9:19
536,55,966.1,Twitter,2/25/2018 18:21,2/25/2018 18:24
537,55,939.28,Spotify,4/10/2017 3:52,4/10/2017 4:27
538,55,941.64,Amazon Prime,4/9/2019 16:20,4/9/2019 17:14
539,55,159.22,Uber,9/26/2017 13:50,9/26/2017 14:50
540,55,1349.01,Facebook,12/29/2018 17:31,12/29/2018 18:08
541,55,939.16,Facebook,8/23/2018 0:58,8/23/2018 1:28
542,55,1063.13,Udemy,8/20/2017 3:42,8/20/2017 4:19
543,55,393.43,Twitter,4/21/2017 18:22,4/21/2017 18:33
544,55,852.84,Whatsapp,1/6/2019 5:15,1/6/2019 6:05
545,55,671.49,Spotify,8/9/2017 1:09,8/9/2017 2:05
546,56,713.01,Amazon Prime,7/27/2017 2:51,7/27/2017 3:18
547,56,532.34,Amazon Prime,4/20/2017 16:16,4/20/2017 16:33
548,56,1085.37,Wikipedia,3/1/2019 21:30,3/1/2019 21:32
549,56,542.57,Spotify,9/23/2018 2:38,9/23/2018 3:10
550,56,1028.49,Snapchat,6/10/2017 3:56,6/10/2017 4:21
551,56,419.95,Twitter,12/16/2017 22:28,12/16/2017 22:55
552,56,1057.65,Shopify,5/1/2019 10:09,5/1/2019 10:25
553,56,1242.8,Yahoo,7/9/2018 18:48,7/9/2018 19:23
554,57,123.07,Wikipedia,3/27/2019 12:47,3/27/2019 12:56
555,57,1258.03,Netflix,10/22/2017 6:16,10/22/2017 6:47
556,57,244.65,Uber,3/7/2019 6:27,3/7/2019 6:29
557,57,78.08,Instagram,4/13/2018 20:33,4/13/2018 21:32
558,57,908.66,Twitter,8/22/2018 12:41,8/22/2018 13:05
559,57,117.99,Amazon Prime,4/11/2019 12:56,4/11/2019 13:41
560,57,1460.74,Spotify,2/23/2018 12:17,2/23/2018 13:07
561,57,800.85,Udemy,10/30/2017 7:54,10/30/2017 8:53
562,57,1305.16,Google,8/8/2018 13:36,8/8/2018 13:53
563,57,269.39,Yahoo,5/1/2017 14:08,5/1/2017 14:42
564,57,1268.34,Wikipedia,9/10/2017 21:55,9/10/2017 22:10
565,57,814.89,Netflix,3/3/2019 12:45,3/3/2019 12:56
566,57,139.37,Uber,7/4/2018 17:57,7/4/2018 18:45
567,57,205.17,Coursera,5/1/2018 4:33,5/1/2018 4:36
568,57,1147.83,Youtube,1/23/2019 2:08,1/23/2019 2:48
569,57,541.92,Instagram,5/9/2017 1:48,5/9/2017 2:28
570,57,225.91,Whatsapp,1/24/2018 10:04,1/24/2018 10:39
571,57,111.36,Whatsapp,4/21/2017 0:47,4/21/2017 1:28
572,58,554.35,Amazon,5/11/2017 8:21,5/11/2017 8:58
573,58,1283.97,Netflix,3/13/2019 1:39,3/13/2019 2:00
574,58,70.75,Spotify,5/26/2019 23:08,5/26/2019 23:47
575,58,175.43,Instagram,2/14/2017 12:02,2/14/2017 12:49
576,58,232.36,Wikipedia,1/27/2017 15:53,1/27/2017 16:20
577,58,859.2,Yahoo,12/2/2018 22:56,12/2/2018 23:14
578,58,1080.09,Google,8/7/2017 10:55,8/7/2017 11:34
579,58,50.95,Wikipedia,6/16/2017 23:42,6/17/2017 0:06
580,58,1208.8,Yahoo,12/25/2017 21:05,12/25/2017 21:05
581,58,1096.82,Facebook,11/13/2017 0:59,11/13/2017 1:00
582,59,281.53,Twitter,11/2/2018 7:39,11/2/2018 7:53
583,59,1014.69,Coursera,5/7/2017 18:16,5/7/2017 19:15
584,59,1124.54,Twitter,3/24/2018 18:46,3/24/2018 18:50
585,59,1274.33,Amazon,7/15/2018 18:54,7/15/2018 19:02
586,59,1004.6,Instagram,3/1/2019 16:22,3/1/2019 17:13
587,59,951.23,Udemy,3/10/2018 17:04,3/10/2018 17:48
588,59,1126.13,Spotify,3/17/2018 0:48,3/17/2018 1:42
589,59,620.67,Amazon,10/28/2017 12:42,10/28/2017 13:22
590,59,1466.11,Amazon Prime,7/1/2017 11:02,7/1/2017 11:41
591,59,552.21,Amazon,8/22/2017 21:19,8/22/2017 22:03
592,59,1017.86,Whatsapp,12/2/2017 0:56,12/2/2017 1:07
593,59,1224.36,Shopify,5/26/2017 10:56,5/26/2017 10:58
594,59,876.08,Google,1/16/2019 4:16,1/16/2019 5:14
595,59,939.67,Gmail,1/31/2017 7:04,1/31/2017 7:20
596,60,949.34,Spotify,5/15/2019 0:00,5/15/2019 0:51
597,60,1458.58,Netflix,3/19/2019 11:49,3/19/2019 12:01
598,60,1459.85,Whatsapp,3/16/2018 10:29,3/16/2018 10:52
599,60,997.87,Udemy,11/26/2018 21:54,11/26/2018 22:01
600,60,478.89,Rediit,5/21/2018 17:21,5/21/2018 17:48
601,60,994.26,Spotify,2/22/2019 11:34,2/22/2019 12:00
602,60,1086.67,Whatsapp,3/15/2018 16:59,3/15/2018 17:06
603,60,380.81,Google,6/21/2017 0:13,6/21/2017 0:59
604,60,1052.86,Spotify,7/15/2018 5:47,7/15/2018 5:56
605,60,1162.43,Facebook,2/17/2019 13:42,2/17/2019 14:23
606,60,368.17,Snapchat,1/29/2019 19:38,1/29/2019 19:39
607,61,308.37,Amazon Prime,9/27/2018 11:16,9/27/2018 12:14
608,61,228.56,Rediit,9/8/2017 19:39,9/8/2017 19:44
609,61,1097.32,Coursera,12/1/2017 19:52,12/1/2017 20:22
610,61,1251.85,Udemy,8/8/2018 15:34,8/8/2018 15:59
611,61,1376.96,Gmail,3/6/2019 13:08,3/6/2019 13:56
612,61,503.4,Youtube,9/10/2018 1:58,9/10/2018 2:51
613,61,1449.95,Google,10/30/2017 19:35,10/30/2017 20:01
614,61,1390.06,Coursera,2/11/2019 0:02,2/11/2019 0:13
615,61,1471.92,Amazon,4/13/2018 8:12,4/13/2018 9:01
616,61,900.94,Amazon Prime,1/16/2017 2:52,1/16/2017 3:15
617,61,1174.14,Instagram,8/3/2017 22:46,8/3/2017 23:09
618,62,415.73,Snapchat,7/14/2017 0:22,7/14/2017 1:07
619,62,1050.81,Udemy,1/23/2018 4:07,1/23/2018 4:55
620,62,155.63,Whatsapp,7/14/2017 11:04,7/14/2017 11:22
621,62,304.66,Instagram,11/23/2018 14:28,11/23/2018 14:34
622,62,945.93,Snapchat,5/5/2019 3:59,5/5/2019 4:05
623,62,949.53,Google,1/27/2018 5:27,1/27/2018 6:06
624,62,240.36,Shopify,10/5/2018 10:06,10/5/2018 10:33
625,62,1219.82,Udemy,7/7/2018 0:47,7/7/2018 0:52
626,62,589.48,Youtube,4/3/2017 8:53,4/3/2017 9:24
627,62,60.71,Gmail,3/15/2019 13:35,3/15/2019 13:41
628,62,1110.81,Twitter,7/8/2017 4:07,7/8/2017 4:08
629,62,1237.96,Coursera,3/10/2017 13:00,3/10/2017 13:15
630,63,173.86,Rediit,9/28/2017 22:01,9/28/2017 22:40
631,63,82.49,Udemy,3/13/2017 15:51,3/13/2017 16:26
632,63,929.29,Spotify,9/6/2017 11:33,9/6/2017 11:47
633,63,329.31,Spotify,8/23/2017 4:06,8/23/2017 4:38
634,63,1004.77,Rediit,6/27/2018 18:25,6/27/2018 18:45
635,64,1132.1,Shopify,7/6/2017 15:31,7/6/2017 16:07
636,64,316.58,Google,1/31/2017 17:31,1/31/2017 17:54
637,64,113.61,Coursera,11/15/2018 11:38,11/15/2018 12:36
638,64,1315.96,Whatsapp,2/5/2019 11:15,2/5/2019 12:13
639,64,947.39,Google,5/21/2019 12:04,5/21/2019 13:00
640,65,1440.04,Udemy,4/23/2019 21:58,4/23/2019 22:56
641,65,1080.12,Udemy,6/22/2018 11:37,6/22/2018 11:44
642,65,1185.88,Yahoo,1/4/2018 15:36,1/4/2018 16:17
643,65,1416.91,Amazon Prime,7/19/2017 10:06,7/19/2017 10:29
644,65,880.64,Wikipedia,3/30/2018 14:13,3/30/2018 14:33
645,65,1147.36,Instagram,11/24/2017 0:08,11/24/2017 0:35
646,65,91.38,Instagram,7/25/2017 13:51,7/25/2017 14:44
647,65,1399.17,Instagram,11/5/2018 7:40,11/5/2018 8:30
648,65,779.35,Youtube,4/23/2017 18:21,4/23/2017 18:46
649,65,566.36,Facebook,6/10/2018 20:21,6/10/2018 21:10
650,65,1170.27,Yahoo,8/4/2017 8:51,8/4/2017 9:06
651,66,726.89,Udemy,6/13/2018 23:02,6/13/2018 23:22
652,66,1319.99,Spotify,2/8/2018 17:22,2/8/2018 17:41
653,66,519.47,Youtube,4/4/2017 5:07,4/4/2017 5:55
654,66,484.11,Shopify,1/8/2018 2:38,1/8/2018 2:43
655,66,262.93,Facebook,1/23/2017 17:21,1/23/2017 17:25
656,67,1418.31,Instagram,9/15/2017 16:32,9/15/2017 17:30
657,67,1204.92,Twitter,10/13/2017 18:02,10/13/2017 18:31
658,67,925.17,Whatsapp,9/20/2017 20:39,9/20/2017 21:14
659,67,447.02,Amazon Prime,1/3/2018 6:49,1/3/2018 6:55
660,67,502.77,Spotify,10/19/2018 4:36,10/19/2018 5:30
661,67,372.56,Coursera,11/25/2017 10:31,11/25/2017 11:31
662,67,1272.13,Snapchat,11/15/2017 1:15,11/15/2017 1:22
663,67,976.84,Rediit,8/5/2017 2:18,8/5/2017 2:54
664,67,422.63,Gmail,8/24/2017 16:21,8/24/2017 16:57
665,67,723.57,Spotify,3/8/2018 15:09,3/8/2018 15:59
666,68,760.76,Gmail,9/3/2017 12:09,9/3/2017 13:07
667,68,748.53,Instagram,2/22/2019 20:41,2/22/2019 20:52
668,68,1463.87,Amazon,6/4/2018 13:39,6/4/2018 14:30
669,68,605.27,Twitter,1/23/2017 10:46,1/23/2017 11:41
670,68,818.61,Google,3/30/2019 0:09,3/30/2019 1:03
671,68,271.43,Netflix,5/30/2017 7:33,5/30/2017 7:51
672,68,52.34,Uber,5/10/2019 15:58,5/10/2019 16:48
673,69,1087.01,Amazon Prime,6/2/2017 12:46,6/2/2017 13:45
674,69,1426.51,Snapchat,9/4/2017 4:29,9/4/2017 4:44
675,69,1329.73,Instagram,2/16/2019 0:58,2/16/2019 1:41
676,69,312.96,Amazon Prime,2/12/2018 11:03,2/12/2018 11:40
677,69,1365.24,Udemy,1/21/2018 2:52,1/21/2018 3:14
678,69,245.1,Facebook,8/2/2017 21:53,8/2/2017 21:54
679,69,1295.56,Amazon Prime,5/23/2017 6:24,5/23/2017 6:50
680,69,1287.79,Spotify,7/19/2018 17:50,7/19/2018 18:28
681,69,513.5,Instagram,3/19/2019 18:18,3/19/2019 18:27
682,69,122.74,Shopify,11/4/2017 14:23,11/4/2017 15:01
683,70,138.83,Netflix,7/31/2018 2:03,7/31/2018 2:15
684,70,645.21,Shopify,4/18/2018 13:28,4/18/2018 14:25
685,70,766.86,Twitter,11/23/2017 22:43,11/23/2017 23:25
686,70,876.73,Wikipedia,7/24/2017 22:45,7/24/2017 22:56
687,70,457.23,Coursera,11/1/2018 16:44,11/1/2018 17:29
688,70,628.6,Wikipedia,7/23/2017 2:42,7/23/2017 3:06
689,70,1338.73,Amazon Prime,2/1/2019 1:04,2/1/2019 1:09
690,70,577.88,Spotify,3/16/2018 9:37,3/16/2018 9:43
691,70,257.3,Rediit,9/20/2018 19:54,9/20/2018 20:09
692,70,1050.84,Wikipedia,3/1/2019 23:46,3/2/2019 0:25
693,70,1204.97,Gmail,1/1/2019 19:12,1/1/2019 19:40
694,70,364.27,Amazon Prime,3/12/2017 17:59,3/12/2017 18:29
695,71,1268.05,Amazon Prime,11/10/2018 21:36,11/10/2018 22:32
696,71,733.51,Gmail,11/4/2018 17:38,11/4/2018 17:39
697,71,1365.71,Amazon,11/22/2018 19:39,11/22/2018 20:35
698,71,1408.47,Wikipedia,3/16/2019 0:41,3/16/2019 0:56
699,71,1335.2,Shopify,3/29/2018 9:16,3/29/2018 9:32
700,71,112.54,Facebook,3/31/2019 8:40,3/31/2019 8:56
701,71,1211.08,Facebook,4/16/2018 15:16,4/16/2018 15:45
702,71,434.85,Udemy,2/28/2018 17:20,2/28/2018 18:17
703,71,863.28,Coursera,2/8/2019 23:10,2/9/2019 0:06
704,71,492.73,Google,4/2/2019 19:56,4/2/2019 19:58
705,72,1019,Netflix,1/2/2018 2:42,1/2/2018 3:38
706,72,235.36,Yahoo,5/25/2019 14:48,5/25/2019 14:53
707,72,298.71,Twitter,1/9/2018 16:36,1/9/2018 16:50
708,72,1185.51,Snapchat,12/15/2017 4:48,12/15/2017 5:23
709,72,1397.85,Rediit,10/22/2018 2:54,10/22/2018 3:36
710,72,240.4,Shopify,6/4/2017 7:53,6/4/2017 8:15
711,72,1358.51,Google,7/6/2018 11:36,7/6/2018 12:23
712,72,1092.48,Uber,1/24/2019 23:23,1/25/2019 0:22
713,72,1117.28,Amazon Prime,12/16/2017 11:58,12/16/2017 12:14
714,72,382.97,Amazon Prime,7/8/2018 2:09,7/8/2018 2:11
715,72,521.96,Google,5/28/2018 1:58,5/28/2018 2:51
716,73,1440.6,Netflix,3/22/2017 7:31,3/22/2017 8:02
717,73,1229.86,Whatsapp,4/29/2017 18:40,4/29/2017 18:53
718,73,1219.59,Gmail,3/16/2018 18:38,3/16/2018 19:13
719,73,690.52,Uber,9/2/2018 8:30,9/2/2018 8:35
720,73,231.39,Twitter,4/10/2017 15:13,4/10/2017 15:13
721,74,1300.68,Youtube,8/23/2018 23:12,8/23/2018 23:49
722,74,136.28,Shopify,10/6/2018 13:38,10/6/2018 13:45
723,74,244.8,Spotify,10/1/2017 3:30,10/1/2017 3:47
724,74,387.06,Coursera,10/4/2018 23:09,10/4/2018 23:39
725,74,1470.65,Snapchat,3/27/2019 14:34,3/27/2019 15:19
726,74,1254.61,Gmail,4/22/2017 14:22,4/22/2017 15:19
727,74,902.61,Yahoo,7/19/2017 4:47,7/19/2017 5:13
728,74,843.98,Rediit,6/16/2018 12:31,6/16/2018 13:19
729,74,1216.1,Facebook,3/2/2018 5:21,3/2/2018 5:42
730,75,152.57,Shopify,1/1/2017 14:47,1/1/2017 15:05
731,75,1059.02,Shopify,2/16/2019 15:58,2/16/2019 16:22
732,75,1419.75,Yahoo,12/23/2018 17:53,12/23/2018 18:32
733,75,218.27,Spotify,4/2/2019 7:30,4/2/2019 7:45
734,76,1164.87,Wikipedia,8/5/2018 10:35,8/5/2018 10:42
735,76,1408.46,Yahoo,11/9/2017 14:00,11/9/2017 14:38
736,76,295.43,Gmail,4/8/2018 3:54,4/8/2018 4:16
737,76,319.93,Amazon,2/9/2018 4:38,2/9/2018 5:05
738,76,401.72,Udemy,6/4/2018 4:37,6/4/2018 5:22
739,77,240.73,Gmail,12/22/2017 8:28,12/22/2017 8:58
740,77,260.45,Google,10/26/2017 12:15,10/26/2017 12:44
741,77,203.65,Spotify,4/11/2018 14:46,4/11/2018 14:56
742,77,210.98,Whatsapp,5/17/2019 21:36,5/17/2019 21:45
743,77,1063.14,Udemy,2/14/2019 9:21,2/14/2019 10:02
744,77,1049.93,Amazon Prime,6/27/2018 3:18,6/27/2018 4:06
745,77,1267.4,Spotify,9/23/2017 4:32,9/23/2017 4:32
746,77,949.82,Shopify,6/22/2017 11:54,6/22/2017 12:35
747,77,1018.73,Udemy,3/24/2017 15:31,3/24/2017 15:57
748,77,1061.07,Udemy,6/30/2017 21:13,6/30/2017 22:10
749,78,1339.41,Uber,7/25/2017 12:49,7/25/2017 13:43
750,78,68.75,Instagram,8/21/2017 7:50,8/21/2017 7:51
751,78,1359.49,Udemy,8/6/2017 5:04,8/6/2017 5:13
752,78,1069.06,Yahoo,10/3/2018 0:56,10/3/2018 0:57
753,78,464.48,Spotify,2/16/2018 9:20,2/16/2018 10:15
754,78,335.89,Youtube,1/1/2019 23:17,1/1/2019 23:47
755,78,588.66,Yahoo,8/15/2017 22:16,8/15/2017 22:32
756,78,1371.8,Coursera,3/16/2019 17:08,3/16/2019 17:36
757,78,561.34,Netflix,1/10/2018 16:49,1/10/2018 16:54
758,78,763.09,Coursera,6/15/2017 20:44,6/15/2017 20:57
759,78,1223.26,Wikipedia,4/7/2018 14:09,4/7/2018 14:49
760,79,1076.17,Spotify,11/3/2018 16:14,11/3/2018 16:46
761,79,1417.15,Google,6/21/2018 10:07,6/21/2018 10:41
762,79,1388.22,Netflix,11/25/2017 15:51,11/25/2017 16:34
763,79,300.65,Whatsapp,6/30/2018 3:58,6/30/2018 4:52
764,79,1440.51,Gmail,1/14/2018 7:58,1/14/2018 8:57
765,79,510.46,Spotify,12/22/2018 1:34,12/22/2018 2:27
766,79,696.34,Instagram,9/21/2018 13:44,9/21/2018 13:59
767,79,1119.78,Rediit,1/5/2019 3:25,1/5/2019 3:49
768,79,1191.03,Whatsapp,2/6/2018 9:28,2/6/2018 10:05
769,79,810.21,Rediit,7/28/2017 11:01,7/28/2017 11:13
770,80,1381.42,Yahoo,1/3/2018 22:58,1/3/2018 23:39
771,80,461.46,Shopify,6/22/2018 4:49,6/22/2018 5:28
772,80,1095.04,Spotify,5/20/2018 1:32,5/20/2018 2:02
773,80,1180.81,Spotify,1/12/2018 20:07,1/12/2018 20:24
774,80,87.67,Youtube,5/4/2018 13:44,5/4/2018 14:29
775,80,1013.6,Shopify,5/28/2018 23:43,5/29/2018 0:14
776,80,85.63,Snapchat,3/8/2018 7:31,3/8/2018 8:19
777,80,793.75,Yahoo,8/31/2017 8:29,8/31/2017 9:03
778,80,283.81,Spotify,2/13/2017 12:51,2/13/2017 13:23
779,80,1335.68,Instagram,3/9/2018 10:09,3/9/2018 10:45
780,80,1414.91,Amazon Prime,7/25/2018 8:48,7/25/2018 8:48
